cal_error,protein_error,fat_error,carb_error,score
0.444193,-0.045713,0.180134,-0.163575,0.072326
-0.143067,-0.064465,0.135927,-0.011388,0.696149
0.188968,0.304424,0.048707,0.090339,0.278132
-0.224856,0.265308,-0.121051,0.005641,0.238482
0.028713,0.161065,0.075702,-0.032627,0.58976
-0.023216,0.336166,0.0053,-0.101956,0.418487
0.009082,0.20964,0.046218,0.13453,0.471088
-0.137103,-0.012925,-0.143936,-0.429281,0.334437
0.479102,-0.186661,0.160096,0.270781,0.0
-0.028877,0.270427,-0.268838,-0.116807,0.262144
-0.035123,0.203264,0.159269,0.21068,0.331608
-0.144287,0.001323,0.111491,-0.274049,0.48861
-0.135638,-0.5,0.121066,-0.066626,0.076266
-0.15614,-0.035946,-0.194302,-0.147203,0.494483
-0.068449,0.094451,-0.001267,-0.08271,0.727843
-0.237114,-0.079929,-0.277353,-0.138906,0.213212
0.012384,-0.047343,-0.021576,0.057758,0.713295
0.258141,-0.037525,0.5,-0.179763,0.0
-0.302237,0.151822,-0.225295,-0.238405,0.0
-0.353067,-0.041812,-0.094382,-0.191213,0.3622
0.045441,0.002642,-0.036271,0.082709,0.817155
0.5,-0.154019,0.299486,0.085458,0.004817
-0.31439,-0.014855,-0.044488,-0.5,0.11431
-0.00912,0.002901,0.082179,-0.04734,0.819318
0.0751,0.452938,0.124409,0.023093,0.125719
0.117002,-0.5,0.105987,0.121227,0.154914
0.013931,-0.096934,-0.061498,0.011705,0.809191
-0.029452,0.425125,0.12426,0.08213,0.142825
0.020875,-0.1304,0.123644,0.018378,0.678393
-0.118267,-0.328071,0.242774,0.343583,0.002296
-0.21257,0.097044,-0.169767,-0.011274,0.427539
-0.171728,0.151349,-0.234296,-0.260083,0.051722
-0.140732,-0.191538,0.114189,0.247979,0.236664
-0.208829,0.042564,-0.024775,-0.215161,0.438855
-0.060854,0.18368,0.134622,0.092175,0.364028
-0.174726,-0.442107,0.231175,0.272007,0.0
0.189803,-0.342868,0.491104,-0.25129,0.03254
0.008821,0.193494,0.147308,-0.08391,0.441561
0.269358,-0.102801,0.428383,-0.142109,0.02847
-0.5,-0.153048,0.222406,0.109871,0.053504
0.042183,0.25007,-0.09091,0.0873,0.443241
-0.040402,0.021454,0.005756,0.050194,0.852433
0.072699,-0.199966,0.00722,-0.176345,0.451218
-0.403504,0.306581,-0.093211,-0.078525,0.012127
0.027071,-0.032248,-0.046134,-0.058151,0.800088
-0.071747,-0.084864,-0.092792,-0.001469,0.713314
-0.308613,-0.261126,-0.401093,-0.239744,0.048065
0.11076,0.083377,0.125912,0.028087,0.613774
0.127609,0.36124,-0.067676,0.012888,0.255281
-0.167264,0.204451,-0.104975,-0.317056,0.232004
-0.261294,0.220403,-0.278712,-0.367811,0.094855
0.169341,0.49492,0.221255,0.084809,0.0
0.28092,-0.5,0.118683,-0.152574,0.000806
-0.059086,0.041143,0.014275,0.136004,0.689933
0.055406,0.433417,0.13627,0.02151,0.105106
0.067545,-0.19068,0.226076,0.205695,0.286975
0.035976,-0.3335,0.207394,0.126264,0.132281
-0.0396,-0.033341,-0.05849,0.051665,0.820919
0.02956,0.046503,3.3e-05,0.037398,0.870092
0.072226,0.117084,-0.086741,0.147734,0.501032
-0.029604,0.07547,-0.012527,-0.01306,0.822577
0.025477,0.139225,0.306242,0.235547,0.151909
-0.247,0.029622,-0.306812,-0.191761,0.240859
-0.347711,-0.5,0.129133,0.045647,0.038636
-0.160076,-0.032617,-0.156254,-0.188413,0.34538
-0.133382,0.154168,-0.193677,-0.315346,0.18457
0.164757,0.197397,0.097966,0.203016,0.31926
0.190285,0.205334,-0.071619,-0.05651,0.337694
0.04889,0.210967,0.003436,0.058364,0.495246
0.000167,0.079671,0.05827,0.041083,0.770582
-0.189087,-0.208907,-0.233788,-0.189768,0.0
-0.283072,0.088615,0.05222,-0.204184,0.272552
0.069766,-0.146783,0.168712,-0.283244,0.285569
-0.113987,-0.5,0.253291,0.110141,0.027638
-0.112019,-0.049039,0.022676,-0.057608,0.694724
0.059331,0.25418,-0.082014,0.058317,0.457206
0.004193,-0.055438,-0.02882,0.116958,0.76165
0.114058,0.239792,-0.035237,0.409458,0.091345
-0.149528,0.080385,-0.11664,-0.237175,0.309956
-0.151011,-0.022903,-0.086285,-0.19217,0.469559
-0.197923,-0.066015,-0.055215,-0.5,0.149408
-0.032405,0.112292,-0.29267,-0.366129,0.105729
0.078951,-0.062406,0.317833,-0.11403,0.447989
-0.055018,0.110665,-0.0196,0.029385,0.747254
-0.360048,0.123008,-0.256633,-0.189354,0.009448
-0.130855,0.064419,-0.328312,-0.431522,0.045489
-0.264566,0.017865,-0.206644,-0.123735,0.385013
-0.25622,0.142081,0.042521,-0.225915,0.302225
0.253672,0.196017,0.371448,-0.038524,0.034104
-0.023327,-0.036238,0.051084,0.072044,0.800751
-0.228051,-0.5,0.438121,0.248735,0.032873
0.470584,-0.455049,0.240653,0.164512,0.05596
-0.197497,-0.124022,-0.13652,-0.053919,0.402212
-0.317669,-0.041982,-0.171006,-0.252243,0.173705
-0.127764,0.060931,-0.097577,-0.280386,0.472109
-0.139514,0.042124,-0.176045,-0.090557,0.53152
0.248222,0.22378,0.174378,-0.120177,0.096971
-0.143977,0.30297,-0.175306,0.167197,0.096164
0.013594,0.243596,0.070691,-0.092364,0.539678
0.11617,0.188992,0.271833,0.199616,0.131505
-0.053906,0.161267,-0.301839,-0.290797,0.031595
-0.012797,0.139279,0.005174,0.082553,0.694925
-0.14806,0.039941,-0.136077,-0.227596,0.367875
0.365815,-0.492476,0.350619,0.082612,0.079871
0.169026,0.296317,0.12868,0.102221,0.12534
0.00213,0.078809,-0.142168,-0.028763,0.651551
0.110493,0.048424,0.128864,0.086102,0.613356
-0.125389,0.092176,-0.222342,-0.032244,0.466433
-0.127716,0.137135,-0.128268,-0.176793,0.294965
-0.221361,-0.116153,-0.2343,-0.296682,0.034023
0.056198,0.472637,-0.091953,-0.090008,0.135535
-0.35405,0.171162,-0.268349,-0.280933,0.0
-0.249426,-0.004148,-0.209621,-0.240752,0.330078
0.108762,0.132825,0.419194,0.041474,0.155564
-0.175534,0.033506,-0.067806,-0.392113,0.282021
0.019123,0.047724,0.025851,0.025311,0.844827
-0.028412,-0.032639,-0.025789,-0.072081,0.775074
-0.10301,-0.117807,-0.115128,-0.141566,0.398817
0.124072,0.307166,0.017596,0.239196,0.136372
0.092477,0.011512,0.151258,0.007808,0.72508
-0.201438,0.214489,-0.271913,-0.458091,0.0
-0.078728,-0.007312,-0.124083,-0.159783,0.616059
0.228184,0.338036,-0.063088,-0.085818,0.066461
-0.280043,-0.085296,0.202267,0.359306,0.0
-0.133027,0.09138,-0.062666,-0.209532,0.421563
-0.116463,0.392897,-0.145444,-0.287883,0.0
0.056493,-0.459534,-0.107108,0.296172,0.048189
0.077858,-0.044295,0.5,-0.334058,0.07536
-0.01557,-0.036328,-0.181752,-0.053565,0.638414
0.03699,0.260976,-0.017754,0.156165,0.3892
0.210557,0.052529,0.06366,0.241252,0.558284
-0.173345,0.123565,-0.102038,-0.204638,0.315892
0.414467,-0.18392,0.361536,-0.034145,0.0
-0.156872,0.178761,-0.181552,-0.14508,0.311156
-0.19003,0.129457,-0.246854,-0.100436,0.237366
-0.011061,-0.063049,-0.007948,-0.012117,0.856325
-0.05851,0.012557,-0.072309,-0.101345,0.733177
-0.238659,0.151742,-0.199257,-0.032001,0.35349
-0.117881,-0.379073,0.355626,-0.025173,0.0
-0.028672,0.112317,-0.00576,-0.101694,0.708079
-0.291462,0.044139,-0.415136,-0.165949,0.076636
-0.106248,0.272049,-0.016263,-0.17978,0.243043
0.113072,0.424081,-0.054376,0.155704,0.011498
-0.082886,0.018953,-0.078969,0.091636,0.633923
-0.10482,0.050886,-0.183729,-0.218238,0.430816
0.204932,0.118489,-0.047059,0.269118,0.324134
-0.07698,-0.106482,-0.125221,0.006461,0.741449
0.262655,-0.5,0.171288,-0.106842,0.0
-0.107028,0.03508,-0.086449,-0.182256,0.554076
-0.334363,-0.038074,-0.20896,-0.102395,0.356479
0.198324,0.153182,0.091435,0.035299,0.492281
-0.209263,-0.297688,0.192933,0.323002,0.0
0.083622,-0.202256,0.457545,0.239785,0.027176
0.027428,-0.018523,0.479185,0.224793,0.266386
0.18553,0.050872,-0.029925,0.029581,0.587816
-0.025006,-0.195549,0.269311,0.018665,0.460604
0.5,0.066845,-0.227091,-0.064832,0.11729
-0.318195,0.017717,-0.087965,-0.401822,0.133654
0.177312,0.189025,-0.013519,-0.05543,0.552088
-0.230062,0.074386,-0.230461,-0.035034,0.477327
-0.03769,-0.214236,-0.147307,-0.124615,0.326422
-0.057158,-0.055013,-0.035546,-0.144959,0.63754
-0.18168,-0.050562,-0.168638,-0.275815,0.312708
0.083093,0.445091,0.097073,0.216749,0.033709
-0.082595,-0.30428,0.238361,-0.01477,0.267621
-0.071055,0.417014,0.302042,0.04333,0.071792
0.038074,-0.121691,0.5,-0.262189,0.038612
0.125437,0.266811,0.179056,0.036242,0.19311
-0.245292,0.071467,-0.146859,-0.190976,0.297073
0.104152,-0.032842,0.042656,-0.024614,0.874135
-0.220965,0.18414,-0.337829,-0.209106,0.0
0.315937,-0.379098,0.121916,0.31006,0.003235
0.123924,0.17546,0.04494,-0.040418,0.53942
-0.286759,0.010025,-0.320744,-0.00036,0.367524
0.032404,-0.314517,0.409119,0.086595,0.0
0.028591,0.044173,-0.098609,-0.09767,0.733931
-0.28312,0.177094,-0.079375,-0.024522,0.367284
0.167691,-0.053024,-0.070136,-0.065533,0.645393
-0.191216,0.256249,-0.139081,-0.221982,0.069638
0.085009,-0.122774,0.335968,0.108722,0.227473
-0.168939,-0.055075,-0.129918,-0.120551,0.464629
0.119833,-0.066232,0.448399,0.070811,0.22898
-0.030836,0.009629,-0.032975,0.072518,0.823873
-0.281929,-0.129572,0.316526,0.408649,0.03393
0.034223,-0.194071,0.416306,0.443224,0.048502
0.10947,0.248542,0.120725,-0.036656,0.385319
0.017505,-0.021385,0.009639,0.019009,0.944785
0.192497,0.270239,0.105657,0.278009,0.10005
-0.025162,0.149006,0.057885,0.223503,0.422741
-0.026822,0.062778,-0.20441,-0.352538,0.362019
-0.270496,-0.485526,0.5,0.230371,0.0
-0.261361,0.340474,0.10188,0.23124,0.069755
-0.018313,-0.029602,-0.170817,-0.28011,0.444925
0.086137,-0.263314,0.5,-0.29691,0.007631
-0.191395,0.313862,-0.163127,-0.224467,0.0
0.142497,-0.076234,0.335975,-0.023786,0.478117
-0.079214,-0.228498,0.089859,0.302187,0.129072
0.116788,0.011914,0.020462,0.041586,0.870875
0.065892,0.184232,-0.092277,0.080985,0.502627
-0.004648,-0.193224,-0.037368,-0.028496,0.673363
0.033294,0.045442,0.068038,-0.036542,0.763818
-0.053577,-0.213585,0.167367,0.086726,0.354327
0.213645,-0.160385,0.277364,0.255097,0.0
0.115525,0.324888,-0.028763,0.180282,0.10881
-0.055205,-0.2426,-0.146827,-0.232631,0.150069
-0.062102,0.102146,0.068062,-0.01702,0.75543
0.149064,0.183294,0.005632,0.133226,0.417567
0.459332,-0.005349,-0.052154,0.423275,0.047442
0.132997,-0.054353,0.08909,0.015908,0.682061
-0.113158,0.052259,-0.315776,-0.121696,0.202126
0.222312,0.350123,0.072863,0.103271,0.098057
-0.082026,0.051008,-0.039787,-0.017952,0.853875
-0.210024,-0.12214,0.232976,-0.14064,0.179685
-0.138538,-0.047356,-0.169132,-0.212953,0.355639
0.030582,-0.03507,-0.047778,-0.078216,0.814658
0.07427,0.137331,-0.052832,0.300843,0.429997
0.047743,-0.064706,-0.100578,-0.222592,0.506061
-0.367799,0.096515,-0.204922,-0.191268,0.0601
-0.122329,0.29853,-0.081159,-0.262749,0.037084
-0.301272,0.079287,-0.20631,-0.229056,0.200362
0.249561,-0.253035,0.094777,0.14017,0.183218
0.086935,0.225092,0.095058,0.283748,0.243202
-0.291339,-0.075269,-0.083851,-0.226794,0.249802
-0.15764,-0.017943,-0.247681,-0.140563,0.384682
-0.188784,0.127005,-0.127838,-0.077364,0.416159
-0.131491,0.196563,-0.174071,-0.236748,0.181028
-0.253838,0.041985,-0.146071,-0.05225,0.42094
0.182751,0.324561,-0.02715,0.028238,0.335185
-0.174379,0.031185,-0.171472,0.030255,0.698312
-0.384473,0.061341,-0.032819,-0.174831,0.34022
0.102541,-0.498819,0.218688,-0.042565,0.0
0.03487,-0.083312,-0.000991,-0.040199,0.800694
-0.217781,-0.010195,-0.185547,0.066639,0.448697
0.058015,0.406087,-0.086158,0.059219,0.29108
-0.039333,-0.127704,0.017662,-0.042019,0.663114
-0.184473,-0.006902,-0.034771,-0.170264,0.713343
0.128887,0.122878,-0.10372,0.155725,0.494572
-0.188452,0.136202,-0.185703,-0.024702,0.366351
0.064477,0.263393,-0.187945,0.222204,0.118901
-0.340021,0.02735,-0.126634,-0.321186,0.099247
0.159977,0.138345,0.5,-0.041727,0.07699
-0.219972,0.18831,-0.016462,-0.23208,0.261689
-0.238403,0.015366,5e-05,-0.139789,0.586631
-0.270388,0.11869,-0.103735,-0.218626,0.21696
-0.185007,-0.132606,0.080243,0.143647,0.3645
-0.316474,0.0651,-0.049578,-0.290685,0.231252
-0.17688,-0.145251,-0.139718,0.5,0.047704
-0.282062,0.037426,-0.30266,-0.031776,0.400674
0.190575,-0.184053,0.444349,0.160475,0.0
-0.071255,-0.007988,-0.283776,-0.184039,0.49931
0.009545,0.08854,0.134888,0.418662,0.302442
-0.044178,-0.00784,0.011772,0.03088,0.918736
-0.002351,0.122332,0.027533,0.279973,0.476674
-0.117489,-0.205996,0.068087,0.139589,0.338516
-0.404978,0.19358,-0.021137,-0.249425,0.049386
0.099164,0.247978,0.090987,0.147051,0.30588
0.002098,0.278566,0.082591,0.166319,0.338988
-0.365681,0.25205,-0.09941,-0.127809,0.067123
-0.248456,0.033166,-0.208059,-0.274342,0.265932
0.022401,-0.189104,0.143122,0.166012,0.377224
0.085682,-0.406784,0.06289,-0.13294,0.082043
-0.20781,0.019217,-0.000226,-0.186152,0.642284
0.12953,0.221939,0.427238,0.220798,0.113901
-0.060106,0.026761,0.044414,0.026089,0.891314
0.168481,0.372107,-0.033215,0.302832,0.0
-0.003962,0.040392,0.009037,-0.092156,0.863214
0.16106,0.162522,0.113676,0.043049,0.436147
0.333218,-0.403826,-0.020081,0.395004,0.0
-0.279546,-0.139382,0.422058,0.115604,0.029543
-0.251488,0.058998,-0.08656,-0.145076,0.43185
0.01647,0.18467,0.12569,-0.103072,0.512392
-0.026301,-0.255627,0.077212,0.282104,0.283382
0.038287,-0.026298,0.036552,0.001894,0.89518
0.083557,-0.372931,0.247001,0.436505,0.014635
-0.345989,0.096238,-0.094397,-0.342602,0.159116
-0.297661,0.110706,-0.090034,-0.273834,0.136794
-0.114318,-0.130353,-0.021478,-0.276448,0.370686
-0.006039,-0.5,0.256793,0.141,0.0
-0.042071,-0.245912,0.213494,0.105234,0.387419
-0.216183,0.011439,-0.026621,-0.235195,0.429864
-0.301656,-0.052598,-0.158455,-0.36226,0.044205
0.090804,-0.260655,-0.100216,0.024163,0.405662
-0.054144,-0.161611,0.107028,-0.070656,0.55431
-0.167164,-0.011655,0.5,-0.079734,0.255001
-0.173541,-0.123096,-0.083139,-0.272436,0.274994
0.105374,0.173804,0.016245,0.034211,0.635278
-0.254268,0.083083,-0.004138,-0.275332,0.320582
-0.150397,0.027133,-0.231961,-0.107562,0.501604
-0.061283,-0.5,0.005339,0.143368,0.07001
0.052512,0.129603,0.15508,0.033612,0.587541
-0.195453,-0.135098,-0.199334,-0.071981,0.385833
-0.219524,-0.073552,-0.024964,-0.215103,0.352248
-0.24395,-0.069242,-0.225518,-0.221491,0.200475
-0.097359,0.118002,-0.16614,-0.225139,0.328872
-0.086435,0.042829,0.014339,-0.036928,0.793053
0.006059,0.001673,0.020552,0.023252,0.974268
-0.049045,0.087505,-0.159621,-0.27777,0.378597
0.133655,0.168487,-0.124119,0.000387,0.447512
0.057072,0.182827,-0.010414,-0.023051,0.601222
0.092394,-0.018811,-0.033368,0.028297,0.880747
-0.147599,0.053789,-0.288498,-0.255443,0.282438
-0.195105,0.119512,-0.184973,-0.265103,0.170048
0.148577,0.209538,-0.151994,0.132948,0.265638
0.195152,-0.254549,0.249231,-0.1235,0.078091
-0.03494,0.03735,0.001998,0.073718,0.841708
-0.002022,0.123277,0.073272,0.185704,0.54013
0.120536,0.031898,0.017413,-0.012476,0.831547
0.038399,0.070119,0.197723,0.046332,0.619289
0.03879,0.5,0.036266,0.122107,0.031249
-0.110251,0.197936,-0.02164,0.045898,0.485603
0.037221,-0.000822,-0.044022,0.006769,0.893765
-0.22569,-0.249751,0.168598,0.216587,0.0
-0.116714,0.409549,0.00702,-0.040674,0.218128
0.096354,0.314886,0.157542,0.072717,0.200165
0.060214,0.115046,0.040118,0.221745,0.454162
-0.178902,-0.087672,-0.143014,-0.107586,0.385415
-0.035285,0.200157,0.058129,-0.159664,0.510642
0.041154,0.187921,0.186544,0.126033,0.352111
0.023435,0.171803,0.202941,-0.009038,0.489405
0.148009,-0.220121,0.434171,-0.017763,0.039705
0.055818,0.09948,0.245917,0.344303,0.209429
-0.097581,-0.487432,0.5,0.108929,0.0
-0.065987,-0.070476,0.118997,0.309328,0.357305
-0.047778,0.296116,-0.161527,0.21574,0.064142
-0.312049,-0.030285,-0.316773,-0.294188,0.0
0.069865,0.002228,0.230037,0.172254,0.570629
0.021855,0.160225,0.433486,0.5,0.065569
-0.104713,0.066081,-0.044295,-0.063356,0.654731
-0.049863,0.007892,-0.035318,0.041771,0.949729
0.34897,-0.173207,0.062229,0.159078,0.160101
-0.285097,-0.095853,0.5,0.438527,0.050557
-0.334073,0.034549,-0.126033,-0.378651,0.202698
0.008751,-0.116071,0.298292,0.20123,0.20971
-0.417729,-0.017572,-0.29001,-0.213464,0.062788
-0.210497,-0.01368,-0.075175,-0.277092,0.454611
0.122898,0.205794,0.253978,0.312323,0.0
-0.000244,-0.052025,-0.13417,0.098011,0.774436
-0.063469,0.257771,-0.249349,-0.203501,0.097431
0.111849,0.09882,0.041372,0.139915,0.550149
-0.350278,-0.070277,-0.077057,-0.099974,0.390365
-0.314534,-0.285108,0.5,0.332986,0.041978
-0.015888,0.007479,0.062859,-0.031795,0.850081
-0.179866,-0.027673,-0.138901,-0.067909,0.442512
-0.144359,-0.303744,0.337379,-0.200133,0.0
0.006631,0.302538,0.162014,0.108172,0.312106
0.128047,0.096701,0.053572,0.041537,0.631502
-0.22439,0.016409,-0.055241,-0.281573,0.419251
-0.256016,-0.34356,0.277816,-0.079971,0.017369
-0.165858,0.12186,-0.090686,-0.040288,0.470266
-0.103404,-0.081364,-0.265721,-0.161734,0.340128
-0.197857,0.260743,-0.233078,-0.196194,0.085001
0.465835,-0.412973,0.097295,0.201745,0.031958
-0.153628,-0.035696,-0.250624,-0.287255,0.297911
-0.201768,0.077535,0.006998,-0.012114,0.695686
-0.043665,-0.426498,-0.303116,0.426247,0.0
0.081847,-0.371299,-0.120898,0.076286,0.172326
-0.079572,-0.347196,-0.279775,0.109718,0.012121
-0.112486,0.170876,0.034878,-0.296068,0.352149
0.257297,-0.274578,0.249918,0.251123,0.072244
0.484768,-0.250926,0.118252,0.151918,0.016772
-0.258318,0.254713,-0.121686,-0.081397,0.225189
0.20791,0.1776,-0.048341,0.189126,0.254415
0.151179,0.296352,0.203028,0.046904,0.174395
-0.256554,0.022704,-0.128763,-0.191911,0.402298
-0.164744,-0.138863,0.006579,-0.105108,0.552133
0.172302,0.152161,0.023476,0.286886,0.21719
0.196036,-0.130856,0.045023,0.131777,0.489898
0.042108,0.23716,0.226958,-0.006518,0.327256
-0.184076,0.110438,-0.191155,-0.210912,0.259574
-0.144824,0.091118,-0.267951,-0.308576,0.201836
-0.061678,0.399249,-0.032505,0.07336,0.15839
-0.293581,-0.238773,0.4535,-0.148959,0.0
-0.450382,-0.074111,-0.084522,-0.294608,0.132743
0.027887,-0.423406,0.156232,0.319677,0.042891
-0.209657,0.043687,-0.104538,-0.198067,0.442827
-0.101317,-0.442001,0.265686,-0.031759,0.0
-0.029578,0.032774,0.042113,-0.038643,0.802547
0.212849,0.14917,0.043412,0.050287,0.533269
-0.308742,0.046765,-0.191167,-0.052169,0.352145
-0.00713,0.107886,-0.202704,-0.101295,0.544407
-0.207167,0.021804,-0.066865,-0.09598,0.674764
0.164948,0.042096,-0.011796,0.044439,0.785065
-0.191317,0.358439,-0.171765,0.031482,0.038285
-0.151088,0.15673,-0.112568,-0.353141,0.134755
-0.171204,-0.18744,-0.290105,-0.246298,0.0
0.331694,-0.204887,0.5,0.241428,0.007465
-0.246891,-0.00206,-0.104981,-0.206803,0.432464
-0.040901,0.161153,-0.007735,0.077247,0.618418
0.001892,0.123655,0.154527,0.307081,0.277524
-0.107572,-0.112216,-0.337692,-0.013084,0.274213
-0.252539,0.144223,-0.242516,-0.157596,0.145081
0.312743,-0.352244,0.5,0.257828,0.0
-0.03476,0.306978,0.075677,0.322443,0.1086
0.11364,0.054046,0.041232,0.007221,0.677274
0.171483,-0.488439,0.210172,0.140773,0.066491
-0.360814,0.169816,0.154533,-0.267094,0.0
0.034421,0.212406,0.084693,-0.02718,0.534892
0.110507,-0.025279,-0.019106,-0.275041,0.498321
-0.061688,-0.344347,0.141579,-0.173547,0.053844
-0.20138,0.185771,-0.119537,-0.28317,0.147423
0.267097,-0.247722,0.488561,0.168853,0.020303
-0.140955,0.017166,0.080404,-0.024212,0.811212
-0.33871,0.073512,-0.174734,0.020307,0.328364
-0.274053,-0.155256,-0.165851,0.023587,0.326695
-0.247591,-0.333958,0.334376,0.051819,0.0
0.001547,-0.078832,0.176049,-0.096927,0.619282
0.188116,0.212144,-0.023671,-0.049892,0.494856
-0.366119,0.045683,-0.090307,-0.073121,0.344908
-0.217351,0.066931,-0.164847,-0.068671,0.486046
0.209803,0.242596,0.105055,0.417048,0.0
-0.258119,0.01377,-0.081361,-0.127201,0.449875
-0.163953,-0.380916,0.442879,0.158681,0.0
0.071338,0.20445,0.048954,0.153697,0.452424
-0.116288,-0.071809,0.043655,-0.014744,0.679058
-0.213149,0.052319,-0.077193,-0.181051,0.483241
-0.11219,-0.129422,0.385927,-0.09195,0.217742
-0.025311,-0.026594,0.283937,0.085019,0.651446
-0.052558,-0.165419,0.187582,0.057003,0.408605
-0.271775,0.037402,-0.108701,-0.077397,0.512146
0.026543,-0.12471,0.492666,-0.133276,0.152648
0.094074,0.276769,-0.114311,0.289208,0.020406
-0.123714,0.04286,-0.181115,-0.068579,0.548107
-0.336718,0.029297,-0.38344,-0.202723,0.010641
-0.252324,0.135216,-0.206373,-0.005233,0.292061
-0.232132,-0.024567,-0.152627,-0.196673,0.404431
0.264503,0.36333,0.045201,0.194779,0.003888
0.209868,0.031215,-0.079154,0.24506,0.377158
-0.263337,0.043595,-0.13539,-0.294981,0.160764
0.192423,0.30958,0.078928,0.158401,0.143267
-0.123974,-0.229625,0.224232,-0.016517,0.322329
0.038223,0.039562,0.091541,0.011606,0.757687
0.0425,-0.023046,0.068037,-0.014317,0.909516
-0.081042,-0.063722,0.051541,-0.315036,0.455233
-0.11099,0.063523,-0.090409,-0.070742,0.747112
-0.100648,0.204234,0.107185,0.179047,0.273569
-0.133779,-0.049426,-0.054149,-0.240128,0.514288
0.065822,0.007644,0.325373,-0.218708,0.357797
-0.24246,-0.217044,-0.22551,-0.077241,0.21122
0.282972,0.219914,0.0523,-0.110425,0.215958
-0.200516,-0.131651,-0.329203,-0.086275,0.223133
-0.328219,0.221401,-0.071048,-0.057927,0.321756
0.058695,0.095465,-0.153935,-0.2014,0.499431
-0.2709,0.123363,-0.042588,-0.157003,0.351377
-0.062449,-0.152377,-0.102827,-0.091605,0.570087
0.280136,0.148746,0.16272,-0.044717,0.314907
0.403153,-0.242307,0.228513,0.223423,0.111759
0.027562,0.419236,-0.060161,0.192035,0.09984
0.066413,0.157,-0.017196,0.25037,0.325038
0.330698,0.377582,0.082261,0.00968,0.066176
0.270935,0.035361,0.163145,0.338013,0.099
-0.280325,-0.090029,0.376019,0.278207,0.0
-0.093187,-0.029416,-0.031627,-0.080797,0.685588
0.018732,-0.036827,-0.08059,0.036975,0.826116
-0.166488,0.053391,-0.150419,-0.317122,0.216522
-0.059074,0.187622,-0.047227,-0.10888,0.462842
-0.002026,0.031607,0.329154,0.152054,0.416395
-0.022665,0.097247,-0.036906,-0.305623,0.540008
-0.121583,-0.070443,-0.119115,-0.15854,0.447572
0.006919,-0.115159,0.138498,0.106051,0.621318
0.203761,0.421257,0.061681,-0.036781,0.100945
-0.284729,0.343517,-0.285125,-0.152217,0.082024
0.073362,-0.195154,0.208038,0.157972,0.260014
0.028631,0.02614,0.1496,0.071009,0.602447
0.005332,-0.133726,0.076998,0.43733,0.228538
-0.122701,-0.22432,0.5,-0.335688,0.015459
0.196275,-0.138388,0.177817,0.241346,0.112823
